Date,Name,Tm,PA,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerId
"2019-05-10","Donovan Solano","SFG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8623
"2019-05-10","Ender Inciarte","ATL",3,3,0,1,0,0,0,0,0,0.3333,0.6667,0,0.3333,0.6667,0,4922
"2019-05-10","Dereck Rodriguez","SFG",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14509
"2019-05-10","Jose Ramirez","CLE",5,2,0,0.666666666,0.333333333,0,0,0.5,0,0.3333,0,0.6667,0.6667,0.3333,0,13510
"2019-05-10","Tucker Barnhart","CIN",4,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,10200
"2019-05-10","Freddie Freeman","ATL",4,1,0.666666666,0.333333333,0,0,0,0,0,1,0,0,0.3333,0.6667,0,5361
"2019-05-10","Luis Castillo","CIN",3,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0,15689
"2019-05-10","Matt Olson","OAK",5,0,0.5,0,0.5,0,0,0,0,0,1,0,0,0.5,0.5,14344
"2019-05-10","Brandon Belt","SFG",4,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,10264
"2019-05-10","Nick Markakis","ATL",4,3,0.25,0.75,0,0,0,0,0,0.25,0.5,0.25,0.25,0.25,0.5,5930
"2019-05-10","Max Muncy","LAD",4,3,0.25,0.75,0,0,0,0,0,1,0,0,0,0.5,0.5,13301
"2019-05-10","Howie Kendrick","WSN",4,3,0,1,0,0,0,0,0,0.3333,0.6667,0,0.6667,0.3333,0,4229
"2019-05-10","Wilmer Difo","WSN",3,2,0.333333333,0.666666666,0,0,0,0,0,0.3333,0.3333,0.3333,0,0.3333,0.6667,14320
"2019-05-10","Kurt Suzuki","WSN",4,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,8259
"2019-05-10","Nick Ahmed","ARI",4,1,0,0.5,0.5,0,0,0.5,0,0.25,0.5,0.25,0.25,0.5,0.25,12147
"2019-05-10","David Freese","LAD",4,0,0,0,1,0,0.5,0,0,0,0,1,0,0.5,0.5,9549
"2019-05-10","Ildemaro Vargas","ARI",3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,13324
"2019-05-10","Enrique Hernandez","LAD",4,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,0.5,0.5,10472
"2019-05-10","Ketel Marte","ARI",4,0,0,0,1,0,0,0,0,0,0,1,0.3333,0,0.6667,13613
"2019-05-10","Adrian Sanchez","WSN",1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,11338
"2019-05-10","Ozzie Albies","ATL",4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,16556
"2019-05-10","Austin Barnes","LAD",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.6667,0,0.3333,0.3333,0.3333,0.3333,12158
"2019-05-10","Nick Senzel","CIN",5,1,0,0.5,0.5,0,0,0,0,0,0.75,0.25,0,0.25,0.75,19293
"2019-05-10","Ronald Acuna Jr.","ATL",4,0.333333333,0,0.25,0.75,0,0.333333333,0,0,0,0.5,0.5,0,0.5,0.5,18401
"2019-05-10","Christin Stewart","DET",4,0.333333333,0,0.25,0.75,0.333333333,0,0,0,0.25,0.25,0.5,0.5,0,0.5,17714
"2019-05-10","Hernan Perez","MIL",4,4,0,1,0,0,0,0,0,0.5,0.5,0,0.25,0.75,0,5751
"2019-05-10","Andrew McCutchen","PHI",4,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0,0,1,9847
"2019-05-10","J.D. Martinez","BOS",4,1,0.333333333,0.333333333,0.333333333,0,0,1,0,0.3333,0.3333,0.3333,0,0.6667,0.3333,6184
"2019-05-10","Michael Chavis","BOS",5,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0,1,0,17321
"2019-05-10","David Bote","CHC",4,1,0.5,0.5,0,0,0,0,0,0,1,0,0,1,0,14593
"2019-05-10","Niko Goodrum","DET",3,1,0,0.5,0.5,0,0,0,0,0,1,0,0,0,1,12092
"2019-05-10","George Springer","HOU",4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,12856
"2019-05-10","Luke Voit","NYY",4,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0.5,0.5,0,14811
"2019-05-10","Teoscar Hernandez","TOR",4,1,0,0.5,0.5,0,1,0,0,0.5,0,0.5,0.5,0,0.5,13066
"2019-05-10","Shin-Soo Choo","TEX",4,1,0,0.5,0.5,0,0,0,0,0,1,0,0.5,0.5,0,3174
"2019-05-10","Daniel Descalso","CHC",1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,8392
"2019-05-10","Cesar Hernandez","PHI",4,1,0.5,0.5,0,0,0,0,0,0,1,0,0.5,0,0.5,10556
"2019-05-10","Tim Beckham","SEA",4,3,0,1,0,0,0,0,0,0.3333,0.3333,0.3333,0.6667,0.3333,0,7949
"2019-05-10","Braden Bishop","SEA",4,2,0,1,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,17806
"2019-05-10","Eddie Rosario","MIN",4,0.333333333,0,0.25,0.75,0.333333333,0,0,0,0.5,0.25,0.25,0.5,0,0.5,12155
"2019-05-10","Carlos Correa","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14162
"2019-05-10","Miguel Andujar","NYY",4,3,0,1,0,0,0,0.333333333,0,0.6667,0.3333,0,0.3333,0,0.6667,15878
"2019-05-10","Jonathan Davis","TOR",3,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0,0.5,15104
"2019-05-10","Michael Brantley","HOU",4,1,0,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0.25,0.5,0.25,4106
"2019-05-10","Jesus Aguilar","MIL",5,3,0,1,0,0,0,0,0,0.3333,0.6667,0,0.3333,0.6667,0,11342
"2019-05-10","Odubel Herrera","PHI",4,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,11476
"2019-05-10","Jay Bruce","SEA",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.6667,0.3333,0,0,0.6667,0.3333,9892
"2019-05-10","Tommy Pham","TBR",4,3,0,1,0,0,0,0,0,0.6667,0.3333,0,0,1,0,2967
"2019-05-10","Jorge Polanco","MIN",5,1,0.5,0.25,0.25,0,0,0,0,0.5,0.25,0.25,0,0.25,0.75,13152
"2019-05-10","Nomar Mazara","TEX",3,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,1,14553
"2019-05-10","Willy Adames","TBR",4,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,15986
"2019-05-10","Ryan Cordell","CHW",3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,15181
"2019-05-10","Jose Altuve","HOU",1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,5417
"2019-05-10","Jose Quintana","CHC",2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11423
"2019-05-10","J.T. Realmuto","PHI",4,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,11739
"2019-05-10","Domingo Santana","SEA",4,0.5,0.25,0.25,0.5,0,0,0,0,0.25,0.5,0.25,0.5,0,0.5,10348
"2019-05-10","Ji-Man Choi","TBR",4,0,0.333333333,0,0.666666666,0,0.5,0,0,0.3333,0.6667,0,0,0.3333,0.6667,5452
"2019-05-10","Byron Buxton","MIN",4,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,14161
"2019-05-10","Isiah Kiner-Falefa","TEX",3,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0,0.3333,0.6667,16512
"2019-05-10","Yandy Diaz","TBR",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.3333,0,0.6667,0,0,1,16578
"2019-05-10","Rowdy Tellez","TOR",4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,15679
"2019-05-10","Elvis Andrus","TEX",4,0.5,0,0.333333333,0.666666666,0,0,0,0,0.3333,0,0.6667,0.3333,0.3333,0.3333,8709
"2019-05-10","Willson Contreras","CHC",4,1,0.5,0.25,0.25,0,0,0,0,0.25,0.25,0.5,0.25,0.5,0.25,11609
"2019-05-10","Adalberto Mondesi","KCR",4,2,0.333333333,0.666666666,0,0,0,0,0,0,0.6667,0.3333,0,0.6667,0.3333,13769
"2019-05-10","Jackie Bradley Jr.","BOS",5,1,0.666666666,0.333333333,0,0,0,0,0,0.6667,0,0.3333,0.3333,0.3333,0.3333,12984
"2019-05-10","DJ LeMahieu","NYY",5,3,0.25,0.75,0,0,0,0.333333333,0,0.25,0.5,0.25,0.25,0.75,0,9874
"2019-05-10","JaCoby Jones","DET",3,0,0.666666666,0,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0,0.6667,0.3333,14818
"2019-05-10","Anthony Rizzo","CHC",4,2,0,0.666666666,0.333333333,0,0,0,0,1,0,0,0.3333,0.6667,0,3473
"2019-05-10","Yuli Gurriel","HOU",3,0,0,0,1,0,0.5,0,0,0.5,0.5,0,0,0.5,0.5,19198
"2019-05-10","Guillermo Heredia","TBR",1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,18721
"2019-05-10","Yoan Moncada","CHW",4,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,17232
"2019-05-10","Rougned Odor","TEX",3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,12282
"2019-05-10","Javier Baez","CHC",4,2,0,1,0,0,0,0.5,0,0,1,0,0.5,0.5,0,12979
"2019-05-10","Nick Williams","PHI",3,1,0.5,0.5,0,0,0,0,0,0.5,0.5,0,0,0,1,14330
"2019-05-10","Mookie Betts","BOS",5,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.6667,0.3333,0,0.6667,0.3333,13611
"2019-05-10","Giovanny Urshela","NYY",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.6667,0.3333,0,0,0.3333,0.6667,10681
"2019-05-10","Brandon Dixon","DET",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15214
"2019-05-10","Mike Moustakas","MIL",5,4,0.2,0.8,0,0,0,0,0,0.8,0.2,0,0.4,0.4,0.2,4892
"2019-05-10","Jean Segura","PHI",4,1,0.666666666,0.333333333,0,0,0,0,0,0,0.3333,0.6667,0.3333,0.3333,0.3333,5933
"2019-05-10","Wilson Ramos","NYM",5,3,0.2,0.6,0.2,0,0,0.333333333,0,0.2,0.4,0.4,0.2,0.6,0.2,1433
"2019-05-10","Edwin Encarnacion","SEA",4,0.5,0.25,0.25,0.5,0,0,0,0,0.5,0.5,0,0,0.75,0.25,2151
"2019-05-10","Addison Russell","CHC",4,2,0.333333333,0.666666666,0,0,0,0,0,0.3333,0.3333,0.3333,0,1,0,14106
"2019-05-10","Ryan O'Hearn","KCR",4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,16442
"2019-05-10","Nicholas Castellanos","DET",4,0.333333333,0,0.25,0.75,0,0,0,0,0.25,0.5,0.25,0,0.25,0.75,11737
"2019-05-10","Ryon Healy","SEA",4,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.6667,0.3333,0,1,0,15447
"2019-05-10","Gary Sanchez","NYY",4,1,0,1,0,0,0,1,0,1,0,0,0,0,1,11442
"2019-05-10","Josh Bell","PIT",4,3,0.25,0.75,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,13145
"2019-05-10","Kelvin Gutierrez","KCR",4,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0,1,17468
"2019-05-10","Yairo Munoz","STL",1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,16313
"2019-05-10","Melky Cabrera","PIT",4,2,0.333333333,0.666666666,0,0,0,0,0,0.3333,0.3333,0.3333,0,0.3333,0.6667,4022
"2019-05-10","Trevor Williams","PIT",2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,16977
"2019-05-10","Francisco Cervelli","PIT",4,2,0,1,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,5275
"2019-05-10","Kevin Newman","PIT",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,17696
"2019-05-10","Jose Martinez","STL",4,2,0,1,0,0,0,0,0,0,1,0,0,1,0,7996
"2019-05-10","Harrison Bader","STL",1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,18030
"2019-05-10","Paul Goldschmidt","STL",5,1,0.75,0.25,0,0,0,0,0,0.25,0.25,0.5,0.5,0.25,0.25,9218
"2019-05-10","Eric Hosmer","SDP",5,3,0.25,0.75,0,0,0,0.333333333,0,0.25,0.75,0,0.5,0,0.5,3516
"2019-05-10","Marcell Ozuna","STL",4,0.5,0.25,0.25,0.5,0,0,0,0,0.25,0.5,0.25,0,0.25,0.75,10324
"2019-05-10","Ian Desmond","COL",5,0.666666666,0,0.4,0.6,0,0,0,0,0.2,0.6,0.2,0,0.4,0.6,6885
"2019-05-10","Nolan Arenado","COL",5,0,1,0,0,0,0,0,0,0.5,0,0.5,0,1,0,9777
"2019-05-10","Miguel Rojas","MIA",4,0,0.5,0,0.5,0,0,0,0,0,0.5,0.5,0,0.5,0.5,7802
"2019-05-10","Hunter Renfroe","SDP",4,0,0,0,1,0,0,0,0,0.5,0.5,0,0,0.5,0.5,15464
"2019-05-10","Peter Alonso","NYM",5,1,0,1,0,0,0,0,0,0,1,0,1,0,0,19251
"2019-05-10","Greg Garcia","SDP",5,4,0.2,0.8,0,0,0,0,0,0.2,0.2,0.6,0,0.6,0.4,10951
"2019-05-10","Rosell Herrera","MIA",4,0,0,0,1,0,0,0,0,0,0.5,0.5,0,1,0,11611
"2019-05-10","Ty France","SDP",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0.3333,0.6667,0,1,0,17982
"2019-05-10","Nelson Cruz","MIN",4,1,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0,1,0,2434
"2019-05-10","Manny Machado","SDP",5,2,0.4,0.4,0.2,1,0,0,0,0.4,0,0.6,0.4,0.2,0.4,11493
"2019-05-10","Jorge Alfaro","MIA",4,1,0,1,0,0,0,1,0,0,0,1,0,1,0,12180
"2019-05-10","Eric Lauer","SDP",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19316
"2019-05-10","Ehire Adrianza","MIN",1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,8418
"2019-05-10","Alex Dickerson","SDP",1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,12649
"2019-05-10","Jeff McNeil","NYM",5,0,0,0,1,0,0.5,0,1,0.6667,0.3333,0,0,0,1,15362
"2019-05-10","Robbie Grossman","OAK",5,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5254
"2019-05-10","Martin Prado","MIA",4,3,0,1,0,0,0,0,0,0.3333,0.3333,0.3333,0,1,0,3312
"2019-05-10","Austin Hedges","SDP",4,3,0,0.75,0.25,0,0,0,0,0.25,0.5,0.25,0.25,0.5,0.25,12976
"2019-05-10","Dominic Smith","NYM",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,15653
"2019-05-10","Kendrys Morales","OAK",4,2,0.333333333,0.666666666,0,0,0,0,0,0.6667,0,0.3333,0,0.6667,0.3333,8610
"2019-05-10","Curtis Granderson","MIA",5,3,0,1,0,0,0,0,0,0.3333,0.3333,0.3333,0.3333,0,0.6667,4747
"2019-05-10","Franmil Reyes","SDP",5,3,0.25,0.75,0,0,0,0,0,0.25,0.25,0.5,0,0.5,0.5,14566
"2019-05-10","Michael Conforto","NYM",5,0,0.666666666,0,0.333333333,0,1,0,0,1,0,0,0.3333,0.3333,0.3333,16376
"2019-05-10","Jason Kipnis","CLE",5,0,0.333333333,0,0.666666666,0.5,0,0,0,0,0.3333,0.6667,0.3333,0.3333,0.3333,9776
"2019-05-10","Juan Lagares","NYM",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5384
"2019-05-10","German Marquez","COL",3,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0.5,0,0.5,15038
"2019-05-10","Chad Wallach","MIA",1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,17161
"2019-05-10","Pedro Severino","BAL",3,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0,1,0,14523
"2019-05-10","Chris Davis","BAL",4,0,0.333333333,0,0.666666666,0,0.5,0,0,0.6667,0,0.3333,0.3333,0.3333,0.3333,9272
"2019-05-10","Steve Wilkerson","BAL",4,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,16041
"2019-05-10","Jonathan Villar","BAL",4,3,0.25,0.75,0,0,0,0,0,0.25,0.75,0,0.25,0.5,0.25,10071
"2019-05-10","Shohei Ohtani","LAA",5,2,0,0.666666666,0.333333333,0,0,0,0,0,0.3333,0.6667,0,0.6667,0.3333,19755
"2019-05-10","Andrelton Simmons","LAA",5,2,0.6,0.4,0,0,0,0.5,0,0.4,0.4,0.2,0.2,0.6,0.2,10847
"2019-05-10","Welington Castillo","CHW",4,3,0,1,0,0,0,0,0,0,1,0,0.3333,0.3333,0.3333,3256
"2019-05-10","Hanser Alberto","BAL",3,1,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,11902
"2019-05-10","Freddy Galvis","TOR",4,2,0,0.666666666,0.333333333,0,0,0,0,0.6667,0,0.3333,0.3333,0.6667,0,6609
"2019-05-10","Brian Goodwin","LAA",5,0,0.75,0,0.25,0,0,0,0,0.5,0.5,0,0.25,0.25,0.5,12858
"2019-05-10","Justin Smoak","TOR",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9054
"2019-05-10","Rio Ruiz","BAL",4,2,0,1,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,14103
"2019-05-10","Kris Bryant","CHC",4,0,0.333333333,0,0.666666666,0.5,0,0,0,0.3333,0.3333,0.3333,0.3333,0.6667,0,15429
"2019-05-10","Alex Verdugo","LAD",4,2,0.25,0.5,0.25,0,0,0,0,0.5,0.5,0,0,0.5,0.5,17027
"2019-05-10","Jordan Luplow","CLE",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16424
"2019-05-10","Joe Panik","SFG",5,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11936
"2019-05-10","Julio Teheran","ATL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6797
"2019-05-10","Kenta Maeda","LAD",2,1,0,0.5,0.5,1,0,0,0,0.5,0,0.5,0.5,0.5,0,18498
"2019-05-10","Ramon Laureano","OAK",5,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0,0.6667,0.3333,0,0.6667,0.3333,17128
"2019-05-10","Eugenio Suarez","CIN",5,2,0,0.666666666,0.333333333,0,0,0,0,0.3333,0.3333,0.3333,0.3333,0,0.6667,12552
"2019-05-10","Leonys Martin","CLE",5,0,1,0,0,0,0,0,0,0,0.3333,0.6667,0,0.6667,0.3333,11846
"2019-05-10","Stephen Vogt","SFG",5,2,0.25,0.5,0.25,0,0,0.5,0,0.5,0,0.5,0.25,0.75,0,5000
"2019-05-10","David Peralta","ARI",4,3,0,1,0,0,0,0,0,0.6667,0.3333,0,0,0.6667,0.3333,2136
"2019-05-10","Jose Peraza","CIN",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,13593
"2019-05-10","Francisco Lindor","CLE",6,2,0,0.666666666,0.333333333,0,0,0,0,0.5,0.1667,0.3333,0,0.5,0.5,12916
"2019-05-10","Pablo Sandoval","SFG",1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,5409
"2019-05-10","Jarrod Dyson","ARI",3,0,0,0,1,0,0,0,0,0.3333,0.6667,0,0,0.3333,0.6667,4866
"2019-05-10","Yasiel Puig","CIN",5,3,0.2,0.6,0.2,0,0,0,0,0.4,0.4,0.2,0,0.6,0.4,14225
"2019-05-10","Stephen Piscotty","OAK",5,0.5,0.25,0.25,0.5,0,0,0,0,0.25,0.5,0.25,0.25,0.25,0.5,13367
"2019-05-10","Evan Longoria","SFG",4,2,0,0.666666666,0.333333333,0,0,0,0,0,0.6667,0.3333,0.6667,0.3333,0,9368
"2019-05-10","Josh Donaldson","ATL",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0.6667,0.3333,0,0.3333,0.6667,5038
"2019-05-10","Kyle Farmer","CIN",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,14813
"2019-05-10","Kevin Plawecki","CLE",5,2,0.25,0.5,0.25,0,0,0,0,0.75,0.25,0,0,1,0,13807
"2019-05-10","Jose Iglesias","CIN",5,4,0,0.8,0.2,1,0,0,0,0.4,0,0.6,0.2,0.6,0.2,10231
"2019-05-10","Wilmer Flores","ARI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5827
"2019-05-10","Julio Urias","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14765
"2019-05-10","Chad Pinder","OAK",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15191
"2019-05-10","Derek Dietrich","CIN",4,0,0.333333333,0,0.666666666,0,0,0,0,0,0.3333,0.6667,0,1,0,10542
"2019-05-10","Eduardo Escobar","ARI",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6153
"2019-05-10","Anibal Sanchez","WSN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284
"2019-05-10","Chris Taylor","LAD",4,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0.6667,0.3333,1,0,0,13757
"2019-05-10","Russell Martin","LAD",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4616
"2019-05-10","John Ryan Murphy","ARI",2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,10346
"2019-05-10","Gerardo Parra","WSN",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.3333,0.6667,0,0,0,1,8553
"2019-05-10","Blake Swihart","ARI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13176
"2019-05-10","Brian Dozier","WSN",4,2,0.25,0.5,0.25,0,0,0,0,0.25,0.25,0.5,0,0.75,0.25,9810
"2019-05-10","Christian Walker","ARI",4,1,0,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5,0.5,0,13419
"2019-05-10","Adam Eaton","WSN",4,0,0.333333333,0,0.666666666,0,0,0,0,0.3333,0,0.6667,0.3333,0,0.6667,11205
"2019-05-10","Carson Kelly","ARI",1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,13620
"2019-05-10","Joc Pederson","LAD",5,1,0,0.5,0.5,0,1,0,0,1,0,0,0,0,1,11899
"2019-05-10","Steven Duggar","SFG",4,2,0,1,0,0,0,0,0,0,1,0,0,1,0,17719
"2019-05-10","Dansby Swanson","ATL",4,2,0.25,0.5,0.25,0,0,0,0,0.25,0.25,0.5,0,0.25,0.75,18314
"2019-05-10","Anthony Rendon","WSN",4,0.5,0,0.333333333,0.666666666,0,0,0,0,0.6667,0.3333,0,0,0.3333,0.6667,12861
"2019-05-11","Max Kepler","MIN",5,1,0,0.5,0.5,0,0,0,0,0.75,0.25,0,0.25,0.5,0.25,12144
"2019-05-11","Matt Carpenter","STL",4,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,8090
"2019-05-11","C.J. Cron","MIN",4,0,0.5,0,0.5,0,1,0,0,0.5,0.5,0,0,0,1,12546
"2019-05-11","Starling Marte","PIT",4,2,0,1,0,0,0,0,0,0.3333,0,0.6667,0.3333,0,0.6667,9241
"2019-05-11","Jorge Polanco","MIN",5,0.5,0,0.333333333,0.666666666,0,0,1,0,0.6667,0.3333,0,0,0.6667,0.3333,13152
"2019-05-11","Marcell Ozuna","STL",4,2,0.333333333,0.666666666,0,0,0,0,0,0.6667,0,0.3333,0.3333,0,0.6667,10324
"2019-05-11","Harold Castro","DET",4,2,0.25,0.5,0.25,0,0,0,0,1,0,0,0,0.5,0.5,14691
"2019-05-11","Kolten Wong","STL",3,0,0,0,1,0.5,0,0,0,0,0.5,0.5,0.5,0.5,0,12532
"2019-05-11","Brandon Dixon","DET",4,0,0.333333333,0,0.666666666,0,0.5,0,0,0.6667,0.3333,0,0,0.3333,0.6667,15214
"2019-05-11","Josh Bell","PIT",4,1,0.666666666,0.333333333,0,0,0,0,0,0.3333,0.3333,0.3333,0,0,1,13145
"2019-05-11","Dexter Fowler","STL",3,1,0,1,0,0,0,0,0,1,0,0,0,1,0,4062
"2019-05-11","Nicholas Castellanos","DET",5,0.5,0.25,0.25,0.5,0,0,0,0,0.25,0,0.75,0.25,0.5,0.25,11737
"2019-05-11","Jordan Lyles","PIT",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7593
"2019-05-11","Joc Pederson","LAD",4,1,0.5,0.5,0,0,0,0,0,1,0,0,0,0.5,0.5,11899
"2019-05-11","Ehire Adrianza","MIN",4,2,0.333333333,0.666666666,0,0,0,0,0,0.6667,0.3333,0,0,0.6667,0.3333,8418
"2019-05-11","Jose Ramirez","CLE",4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,13510
"2019-05-11","Grayson Greiner","DET",4,1,0.5,0.5,0,0,0,0,0,0.5,0,0.5,0.5,0,0.5,17062
"2019-05-11","Nick Senzel","CIN",5,1,0,0.5,0.5,0,0,0,0,0,1,0,0.5,0.5,0,19293
"2019-05-11","Daniel Robertson","TBR",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.6667,0,0.3333,0,0.6667,0.3333,14145
"2019-05-11","Anthony Rendon","WSN",4,0,0,0,1,0,0,0,0,0,0.3333,0.6667,0.3333,0,0.6667,12861
"2019-05-11","Nicholas Castellanos","DET",4,0.5,0.25,0.25,0.5,0,0,1,0,0.5,0,0.5,0.25,0.5,0.25,11737
"2019-05-11","Jake Bauers","CLE",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15194
"2019-05-11","Howie Kendrick","WSN",1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,4229
"2019-05-11","Mike Tauchman","NYY",3,1,0,0.5,0.5,0,0,0,0,0.5,0,0.5,0,1,0,15274
"2019-05-11","Corey Seager","LAD",4,0,0,0,1,0,0,0,0,0,0.6667,0.3333,0.3333,0.6667,0,13624
"2019-05-11","Niko Goodrum","DET",4,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0.3333,0,0.6667,0,0.6667,0.3333,12092
"2019-05-11","Matt Chapman","OAK",4,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,16505
"2019-05-11","Gerardo Parra","WSN",4,0.5,0,0.333333333,0.666666666,0,0.5,0,0,0.6667,0,0.3333,0.3333,0.3333,0.3333,8553
"2019-05-11","Kendrys Morales","OAK",4,0,0.666666666,0,0.333333333,0,0,0,0,0.3333,0.6667,0,0,0,1,8610
"2019-05-11","Cody Bellinger","LAD",4,2,0.333333333,0.666666666,0,0,0,0,0,0.6667,0.3333,0,0,1,0,15998
"2019-05-11","Eddie Rosario","MIN",5,2,0.333333333,0.666666666,0,0,0,0,1,0,0.75,0.25,0.25,0.5,0.25,12155
"2019-05-11","Tommy Pham","TBR",5,2,0,0.666666666,0.333333333,0,0,0,0,0.6667,0.3333,0,0,0.6667,0.3333,2967
"2019-05-11","Yan Gomes","WSN",4,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,1,0,9627
"2019-05-11","Jurickson Profar","OAK",4,2,0,0.666666666,0.333333333,0,0,0,0,0.6667,0,0.3333,0.3333,0.3333,0.3333,10815
"2019-05-11","Victor Robles","WSN",4,1,0,1,0,0,0,0,1,0.5,0,0.5,0.5,0.5,0,18363
"2019-05-11","John Hicks","DET",4,1,0,0.5,0.5,0,0,0,0,0.5,0.5,0,0,0.5,0.5,12547
